,AGE,NUM_OF_BASKETS,RACE_LE,GENDER_LE,BODY_SIZE_LE,WITH_KIDS_LE,KIDS_CATEGORY_LE,BASKET_SIZE_LE,BASKET_COLOUR_LE,ATTIRE_LE,SHIRT_COLOUR_LE,SHIRT_TYPE_LE,PANTS_COLOUR_LE,PANTS_TYPE_LE,WASH_ITEM_LE,WASHER_NO_LE,DRYER_NO_LE,SPECTACLES_LE,DAY_LE,DAY_TYPE_LE
2226,36.0,1.0,3,1,1,1,1,0,0,0,7,1,11,1,1,1,0,0,6,0
2227,54.0,1.0,1,1,1,0,3,0,6,1,8,0,4,0,1,0,2,0,4,0
2228,42.0,1.0,2,0,1,0,2,0,6,1,3,1,5,0,1,3,3,1,3,1
2229,29.0,1.0,3,1,1,1,0,0,9,2,4,0,5,0,1,1,3,1,1,0
2230,35.0,2.0,1,1,1,1,3,0,6,0,0,1,3,0,0,2,3,1,3,1
2231,30.0,1.0,0,1,0,0,3,0,4,1,9,1,2,1,1,2,3,1,5,0
2232,46.0,1.0,1,1,2,1,0,0,2,2,1,1,2,1,0,1,3,0,4,0
2233,57.0,3.0,1,0,1,1,1,1,8,1,2,1,13,0,1,2,1,1,0,0
2234,27.0,2.0,1,1,2,1,1,1,3,0,2,0,5,1,0,1,0,0,0,0
2235,54.0,1.0,1,0,2,1,1,1,6,2,0,1,8,0,1,3,3,0,3,1
2236,25.0,3.0,0,1,1,1,4,1,3,2,5,0,2,0,0,2,1,0,2,1
2237,46.0,3.0,1,0,1,0,1,1,6,0,4,0,0,0,0,0,3,1,2,1
2238,55.0,3.0,3,0,1,0,3,1,9,0,11,0,2,1,0,2,1,1,5,0
2239,21.0,2.0,0,1,1,1,0,0,2,2,8,1,8,0,0,0,3,0,3,1
2240,24.0,1.0,1,1,1,1,3,0,1,1,7,1,2,0,0,1,1,0,2,1
2241,21.0,1.0,0,1,0,1,1,1,1,2,6,1,3,0,1,1,0,0,2,1
2242,34.0,3.0,3,0,1,1,4,0,1,2,5,0,7,1,0,1,3,0,6,0
2243,37.0,1.0,3,0,0,0,0,1,1,0,3,1,7,0,0,1,0,1,5,0
2244,23.0,3.0,0,1,2,0,4,1,7,1,6,0,6,1,1,2,1,1,5,0
2245,58.0,3.0,0,1,1,1,2,1,6,2,11,1,2,0,0,3,3,0,2,1
2246,47.0,3.0,3,1,0,0,4,1,4,1,1,1,3,0,1,1,2,0,3,1
2247,35.0,2.0,1,0,0,1,3,0,2,1,7,0,7,0,1,1,3,1,5,0
2248,32.0,2.0,0,0,1,0,1,1,4,2,11,0,1,0,1,1,0,0,1,0
2249,27.0,1.0,0,0,1,1,4,0,0,0,5,1,8,0,1,3,2,1,6,0
2250,49.0,2.0,1,0,1,0,2,0,9,1,7,0,5,1,0,2,0,0,4,0
2251,39.0,2.0,0,0,0,0,1,0,1,1,1,1,9,0,0,3,3,1,2,1
2252,44.0,1.0,0,1,2,1,2,0,1,2,5,1,9,1,1,1,1,0,0,0
2253,39.0,1.0,1,1,0,1,1,0,10,2,3,0,11,0,0,1,3,0,6,0
2254,53.0,2.0,0,0,1,1,0,1,5,2,9,1,13,1,0,1,3,1,0,0
2255,27.0,3.0,3,1,2,0,2,1,6,1,11,1,8,0,1,0,2,1,4,0
2256,54.0,1.0,0,0,1,0,3,0,4,1,5,1,4,1,0,3,1,0,0,0
2257,46.0,2.0,2,0,2,0,4,0,5,2,1,0,0,1,1,2,2,1,5,0
2258,23.0,2.0,2,1,1,1,3,0,2,2,6,1,12,1,1,2,1,0,1,0
2259,47.0,3.0,2,0,0,0,1,0,5,1,6,1,1,0,0,3,3,1,5,0
2260,26.0,3.0,1,1,1,0,0,1,3,2,10,0,12,1,0,3,1,0,4,0
2261,55.0,2.0,2,0,2,1,1,1,6,1,5,1,6,1,1,3,0,0,5,0
2262,52.0,1.0,1,0,2,0,1,1,3,0,6,0,3,0,0,1,3,0,1,0
2263,41.0,1.0,3,0,2,1,2,1,10,2,8,0,8,1,1,2,0,0,6,0
2264,26.0,3.0,0,0,0,0,4,0,10,1,11,1,10,0,1,1,0,1,0,0
2265,23.0,1.0,1,0,2,0,3,0,1,1,9,1,7,1,1,0,0,1,2,1
2266,52.0,3.0,3,1,1,0,3,0,10,2,0,0,7,0,0,1,2,0,0,0
2267,60.0,3.0,0,0,1,1,1,0,4,1,6,0,7,0,1,0,1,0,6,0
2268,60.0,3.0,1,0,0,1,1,1,0,2,1,0,0,0,0,1,3,1,1,0
2269,58.0,3.0,0,1,2,1,3,0,0,2,6,0,11,1,0,1,3,0,6,0
2270,40.0,2.0,3,1,2,0,3,0,0,0,10,0,2,1,1,0,0,0,4,0
2271,22.0,1.0,1,0,0,1,2,1,8,0,5,1,8,0,0,1,1,0,3,1
2272,52.0,1.0,3,1,0,0,1,0,3,0,7,1,9,1,1,1,1,1,2,1
2273,43.0,2.0,0,1,2,1,3,1,3,0,9,0,5,1,1,1,1,0,2,1
2274,37.0,1.0,1,1,2,1,1,1,9,1,11,0,10,0,0,2,2,1,6,0
2275,42.0,3.0,3,1,0,1,2,0,9,0,3,0,6,1,0,1,0,1,3,1
2276,26.0,2.0,1,1,1,0,3,1,6,2,10,1,8,0,0,2,0,0,5,0
2277,25.0,3.0,3,1,1,0,3,1,4,0,5,0,2,1,0,0,3,0,3,1
2278,36.0,1.0,0,1,2,0,2,0,10,1,6,0,5,0,1,3,2,1,2,1
2279,55.0,3.0,0,0,0,0,4,1,2,1,11,0,7,1,1,1,2,0,0,0
2280,25.0,2.0,1,1,0,0,0,1,6,0,1,0,4,1,0,0,1,1,3,1
2281,55.0,2.0,2,0,0,0,3,1,4,2,3,0,8,0,0,2,2,1,5,0
2282,21.0,2.0,0,1,2,0,3,0,4,2,4,1,11,1,0,1,0,1,2,1
2283,46.0,3.0,3,1,2,1,0,1,10,0,11,0,2,1,1,1,3,0,2,1
2284,42.0,1.0,3,1,1,1,3,0,1,1,7,0,10,1,0,3,1,0,4,0
2285,27.0,2.0,3,0,2,0,4,1,2,2,2,0,0,0,1,3,3,1,0,0
2286,37.0,3.0,0,0,0,0,2,0,8,2,5,0,10,0,0,2,2,1,0,0
2287,56.0,2.0,1,1,0,0,1,1,0,2,7,1,8,1,0,1,1,0,0,0
2288,50.0,1.0,1,0,2,0,3,1,2,0,4,0,6,1,1,0,2,0,1,0
2289,39.0,1.0,3,1,0,1,4,0,1,0,1,0,3,1,1,2,2,1,2,1
2290,22.0,3.0,2,0,1,1,1,1,3,0,1,0,10,1,0,0,1,1,5,0
2291,30.0,3.0,3,0,1,1,0,0,3,1,6,1,2,0,1,2,1,1,3,1
2292,41.0,1.0,0,1,0,0,0,1,2,1,2,0,1,1,0,2,3,0,0,0
2293,49.0,2.0,1,0,0,1,0,0,4,2,4,1,10,0,1,1,2,1,2,1
2294,18.0,1.0,2,0,0,1,3,0,6,1,2,0,10,0,1,3,1,0,5,0
2295,60.0,3.0,2,1,1,1,1,1,10,1,11,0,4,0,1,1,1,1,5,0
2296,31.0,2.0,1,0,1,1,0,0,10,2,2,1,7,1,0,2,2,0,6,0
2297,35.0,1.0,1,1,1,1,3,0,8,0,0,0,12,1,0,3,0,1,6,0
2298,47.0,2.0,1,0,2,1,3,1,2,0,8,1,1,1,1,2,0,1,2,1
2299,26.0,3.0,2,1,1,1,0,0,1,0,10,0,1,1,1,1,1,0,4,0
2300,37.0,1.0,0,1,0,0,0,1,4,2,7,0,8,1,0,1,2,1,4,0
2301,29.0,1.0,2,1,1,1,4,1,6,1,7,0,5,0,1,3,0,0,4,0
2302,60.0,2.0,3,0,1,0,1,0,0,1,1,1,9,1,1,2,2,1,0,0
2303,47.0,3.0,0,1,2,0,1,1,7,0,11,1,13,1,0,0,0,1,6,0
2304,53.0,2.0,2,0,1,1,1,0,2,0,9,1,10,1,0,0,3,1,2,1
2305,27.0,3.0,0,0,2,0,2,0,7,0,8,0,10,1,0,0,3,0,6,0
2306,50.0,2.0,3,0,0,0,2,0,7,2,10,0,6,1,0,3,2,0,6,0
2307,43.0,3.0,1,1,0,1,4,1,4,1,9,0,4,1,1,3,3,0,3,1
2308,51.0,3.0,0,0,1,1,3,0,7,2,9,0,2,0,1,1,3,1,5,0
2309,42.0,1.0,3,0,1,0,4,0,3,2,11,0,13,0,1,2,0,1,1,0
2310,25.0,3.0,0,1,2,0,2,0,3,2,6,0,1,1,1,2,1,1,5,0
2311,57.0,1.0,1,1,1,0,1,0,2,1,1,0,10,0,0,1,2,0,3,1
2312,35.0,1.0,2,1,2,1,3,1,1,1,5,1,2,1,1,2,2,1,2,1
2313,27.0,3.0,1,1,1,0,3,0,4,0,0,0,12,1,0,2,2,1,3,1
2314,36.0,2.0,2,0,2,0,2,0,9,1,10,0,11,0,0,2,2,0,3,1
2315,50.0,3.0,2,1,1,1,4,0,9,1,1,1,0,0,0,1,0,0,2,1
2316,33.0,2.0,2,0,1,1,3,0,9,0,6,1,8,0,0,3,2,0,1,0
2317,26.0,2.0,3,1,2,1,3,1,2,1,6,0,4,1,0,1,2,1,6,0
2318,25.0,3.0,1,1,0,0,2,1,0,0,11,1,7,1,1,3,2,0,2,1
2319,51.0,2.0,1,1,2,1,2,1,10,0,5,0,1,0,0,3,2,1,5,0
2320,23.0,2.0,2,0,1,0,4,0,5,0,1,1,7,0,1,0,3,0,6,0
2321,33.0,1.0,1,1,2,1,1,0,8,0,0,0,2,1,1,1,1,0,1,0
2322,20.0,3.0,1,1,1,1,1,1,5,2,2,1,4,0,1,2,1,1,0,0
2323,30.0,2.0,1,0,1,0,1,1,9,0,6,1,9,0,0,3,2,1,2,1
2324,53.0,3.0,1,0,0,1,0,0,5,2,2,0,2,0,0,0,1,1,5,0
2325,56.0,3.0,2,1,1,0,4,1,3,0,8,0,0,0,1,1,3,1,4,0
2326,53.0,2.0,1,1,0,1,0,1,6,1,1,1,13,0,0,2,1,0,5,0
2327,33.0,2.0,1,0,2,1,2,1,10,2,10,1,13,1,0,2,3,1,0,0
2328,53.0,2.0,0,0,2,0,4,0,4,2,5,1,2,0,1,0,0,1,2,1
2329,36.0,2.0,2,0,2,0,2,1,5,0,9,1,12,0,1,3,1,1,3,1
2330,60.0,3.0,2,1,2,1,0,1,3,2,11,0,6,1,1,3,3,0,5,0
2331,47.0,1.0,2,1,2,1,0,1,8,2,9,1,10,1,0,2,3,1,6,0
2332,59.0,3.0,2,0,1,1,1,0,0,1,4,1,8,0,0,1,3,0,0,0
2333,39.0,2.0,1,1,0,0,1,0,4,1,8,0,6,0,0,2,3,1,0,0
2334,33.0,2.0,3,0,2,1,3,0,10,0,11,1,3,0,1,2,1,0,4,0
2335,23.0,1.0,0,0,2,1,4,0,3,0,0,0,8,0,1,1,2,1,2,1
2336,59.0,1.0,0,1,2,0,2,1,0,2,7,0,5,1,0,0,2,1,4,0
2337,37.0,3.0,1,1,1,0,0,1,2,0,6,0,4,1,1,1,0,0,0,0
2338,26.0,1.0,1,1,2,0,1,1,9,2,7,0,11,0,0,3,3,1,5,0
2339,27.0,3.0,0,1,1,0,0,0,4,1,2,0,2,0,0,3,0,0,4,0
2340,52.0,3.0,3,1,1,1,0,1,1,2,9,1,2,1,0,0,0,1,6,0
2341,51.0,1.0,0,1,1,0,0,0,1,2,1,0,9,0,0,0,1,0,0,0
2342,20.0,2.0,2,1,2,0,2,1,1,1,11,0,6,0,0,3,2,0,1,0
2343,27.0,3.0,0,1,2,0,0,1,8,1,6,0,8,0,1,0,3,1,1,0
2344,53.0,3.0,1,1,1,1,4,1,8,2,5,1,12,1,0,1,2,1,2,1
2345,19.0,3.0,2,0,0,1,4,0,7,0,0,0,13,0,1,2,2,0,4,0
2346,43.0,2.0,0,1,0,1,1,0,2,0,7,1,10,0,1,3,1,1,2,1
2347,30.0,2.0,1,1,1,0,4,0,5,2,11,1,5,1,1,2,1,1,3,1
2348,54.0,3.0,1,1,0,0,4,0,1,1,3,1,9,0,1,1,1,1,5,0
2349,31.0,2.0,0,0,1,1,2,0,6,1,9,0,2,0,0,0,2,1,0,0
2350,34.0,3.0,2,0,0,1,3,0,4,1,3,1,8,0,1,0,2,0,1,0
2351,27.0,1.0,2,0,1,1,2,1,7,2,0,0,10,0,0,0,3,0,6,0
2352,48.0,2.0,0,1,0,1,0,0,7,0,0,1,12,1,1,2,1,1,1,0
2353,27.0,1.0,3,1,1,1,2,0,8,2,3,1,10,0,1,3,3,0,2,1
2354,27.0,1.0,0,0,1,0,1,1,1,1,3,0,13,0,0,0,1,0,4,0
2355,60.0,1.0,0,0,0,1,3,1,5,0,2,0,8,0,0,0,1,0,6,0
2356,46.0,1.0,0,0,1,1,0,1,6,0,2,1,4,0,1,3,2,0,6,0
2357,58.0,1.0,3,1,1,1,1,1,3,1,10,0,5,0,1,0,1,1,6,0
2358,55.0,1.0,3,0,1,1,1,1,2,2,11,0,10,1,0,3,3,1,5,0
2359,50.0,2.0,1,0,1,0,4,0,7,1,11,0,8,0,0,1,0,0,2,1
2360,46.0,1.0,3,0,0,0,3,1,5,2,8,0,2,1,0,1,3,0,3,1
2361,46.0,3.0,2,0,2,1,4,1,2,2,2,1,2,1,1,1,1,1,5,0
2362,57.0,1.0,2,0,2,1,0,0,9,1,9,0,3,1,0,3,0,1,6,0
2363,36.0,2.0,0,0,1,0,4,0,6,2,7,0,6,1,0,3,0,0,6,0
2364,30.0,2.0,1,1,0,0,3,0,7,2,10,1,1,0,1,3,0,1,5,0
2365,54.0,3.0,3,0,2,1,1,0,6,2,6,0,8,1,0,2,1,1,1,0
2366,37.0,2.0,3,0,0,1,4,0,10,1,4,0,2,1,1,0,2,0,4,0
2367,50.0,2.0,0,0,0,0,0,0,3,2,10,0,12,0,0,1,2,1,2,1
2368,59.0,3.0,2,1,0,1,1,0,0,1,5,1,12,0,0,0,2,0,5,0
2369,34.0,1.0,0,1,2,0,3,0,5,2,5,0,1,0,1,2,2,0,5,0
2370,50.0,3.0,1,0,1,0,1,0,8,1,11,1,10,1,0,1,3,0,5,0
2371,54.0,1.0,1,1,1,1,3,0,5,0,10,1,4,1,0,3,0,1,3,1
2372,50.0,1.0,3,1,1,1,1,1,1,0,9,1,11,0,1,2,1,1,4,0
2373,34.0,1.0,1,1,1,0,1,0,6,2,8,0,11,0,0,0,0,0,1,0
2374,25.0,2.0,3,0,1,0,2,0,2,0,11,1,5,1,0,1,1,1,2,1
2375,38.0,2.0,1,1,0,1,3,0,6,0,2,0,10,1,1,0,2,0,3,1
2376,43.0,1.0,2,0,2,1,4,1,2,2,1,0,10,1,0,3,0,0,5,0
2377,59.0,1.0,2,1,2,1,2,0,8,2,10,1,2,1,1,2,1,1,3,1
2378,27.0,2.0,0,1,1,0,4,1,7,2,0,1,3,0,1,1,0,0,1,0
2379,31.0,2.0,2,1,0,0,3,0,4,1,4,1,3,1,0,0,3,0,4,0
2380,27.0,3.0,0,1,2,1,3,1,0,0,4,0,5,1,1,2,0,0,1,0
2381,35.0,3.0,2,1,1,1,3,0,5,2,8,1,13,1,0,0,1,1,0,0
2382,51.0,1.0,3,0,1,1,1,0,8,2,6,0,7,1,1,3,1,0,5,0
2383,45.0,1.0,3,1,0,1,1,1,10,0,8,0,2,1,0,0,2,1,0,0
2384,33.0,2.0,3,1,2,0,1,0,3,1,10,1,7,0,1,3,0,1,1,0
2385,20.0,2.0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,3,1
2386,49.0,2.0,2,1,2,0,4,0,6,1,5,0,12,1,0,0,3,0,3,1
2387,57.0,3.0,3,0,0,0,0,0,7,1,0,0,2,0,0,1,0,0,6,0
2388,54.0,2.0,3,0,2,1,3,0,3,0,2,0,11,1,0,0,2,0,5,0
2389,51.0,2.0,0,0,0,0,4,1,0,1,9,0,0,0,0,0,2,0,0,0
2390,28.0,2.0,1,1,0,1,4,1,2,1,7,0,13,0,0,1,0,0,5,0
2391,60.0,3.0,3,0,0,1,4,1,1,1,6,0,7,0,0,0,3,1,0,0
2392,21.0,1.0,3,1,0,1,4,0,6,2,4,1,13,0,1,2,3,0,5,0
2393,23.0,1.0,2,1,0,1,2,0,4,0,4,0,10,1,1,3,3,0,0,0
2394,50.0,1.0,3,0,2,1,4,1,6,1,5,0,10,1,0,1,0,0,5,0
2395,51.0,3.0,0,0,2,0,2,0,8,2,10,0,7,0,1,1,3,1,2,1
2396,25.0,3.0,0,1,2,0,4,1,0,1,2,1,9,0,1,3,2,0,0,0
2397,22.0,1.0,0,1,0,0,4,1,10,0,5,0,13,1,1,1,3,0,4,0
2398,60.0,2.0,2,1,0,1,2,1,8,2,6,1,7,1,1,0,3,1,1,0
2399,43.0,1.0,0,1,0,0,2,0,1,0,1,1,5,1,1,3,1,1,4,0
2400,48.0,3.0,0,1,1,1,0,0,2,2,6,1,8,0,0,0,1,0,0,0
2401,23.0,1.0,3,1,1,0,0,0,6,2,1,0,13,0,1,3,0,1,5,0
2402,39.0,2.0,3,0,0,0,0,1,0,0,10,1,11,1,1,0,1,0,6,0
2403,37.0,1.0,3,0,0,1,0,0,0,1,9,0,6,0,1,1,1,1,4,0
2404,34.0,3.0,1,1,2,0,1,1,1,1,10,1,2,0,0,3,2,1,6,0
2405,27.0,1.0,3,0,0,0,1,0,10,0,1,1,0,0,0,3,0,0,0,0
2406,58.0,1.0,1,1,2,0,1,1,4,1,11,1,7,1,0,2,3,0,2,1
2407,20.0,3.0,1,1,2,0,3,1,6,0,6,1,2,0,1,3,0,1,6,0
2408,36.0,2.0,2,1,1,1,3,0,1,0,4,1,1,1,0,1,2,0,5,0
2409,27.0,2.0,0,0,2,0,1,0,6,1,1,0,12,0,0,3,3,1,5,0
2410,31.0,1.0,3,1,1,1,1,0,9,2,8,0,8,0,0,3,1,1,4,0
2411,26.0,1.0,1,1,1,0,3,1,10,0,2,0,11,0,1,2,3,1,3,1
2412,29.0,3.0,1,0,2,1,4,1,8,0,2,0,0,0,1,1,1,0,3,1
2413,43.0,3.0,1,1,0,0,3,1,5,2,7,1,6,1,1,1,2,1,4,0
2414,59.0,3.0,2,1,1,0,1,0,4,1,11,0,11,0,1,2,1,1,1,0
2415,18.0,2.0,3,1,1,0,0,0,3,0,10,0,10,0,0,3,0,1,6,0
2416,24.0,2.0,2,0,1,0,2,1,1,1,10,1,9,0,0,0,2,0,6,0
2417,22.0,2.0,3,1,2,0,2,0,3,2,10,0,6,1,1,0,3,1,4,0
2418,24.0,2.0,0,1,0,1,0,0,4,0,0,0,4,0,1,3,1,0,2,1
2419,33.0,1.0,2,1,0,0,4,1,2,2,1,1,4,0,0,0,3,1,2,1
2420,44.0,2.0,1,0,2,0,4,0,6,2,9,1,5,0,1,3,2,1,6,0
2421,30.0,3.0,2,1,1,1,0,1,5,0,6,0,13,0,1,2,1,0,2,1
2422,24.0,1.0,3,1,0,0,2,0,10,2,9,1,13,1,1,0,1,1,3,1
2423,24.0,3.0,2,1,2,0,2,0,4,2,7,0,10,1,1,3,2,1,3,1
2424,35.0,3.0,1,1,2,1,0,1,0,0,7,0,8,1,0,2,2,0,6,0
2425,54.0,2.0,0,1,1,1,3,1,6,0,11,1,8,1,0,1,0,0,5,0
2426,51.0,2.0,3,0,1,0,3,1,9,1,0,1,9,1,1,2,1,0,3,1
2427,52.0,3.0,1,1,2,1,4,0,7,2,10,0,8,1,1,3,0,0,1,0
2428,54.0,1.0,3,0,1,0,0,0,10,1,1,0,5,1,1,2,1,1,5,0
2429,33.0,3.0,0,0,2,0,4,0,7,0,10,0,2,0,1,2,2,0,1,0
2430,40.0,1.0,3,0,0,1,1,1,7,2,0,1,2,0,1,2,0,1,3,1
2431,47.0,3.0,1,0,0,0,3,1,10,1,3,1,13,0,0,0,3,1,1,0
2432,18.0,3.0,3,0,0,1,0,0,9,2,0,0,4,1,1,3,2,1,0,0
2433,31.0,3.0,1,1,1,0,1,0,1,0,10,1,0,1,1,3,1,0,4,0
2434,60.0,2.0,0,1,0,0,1,1,5,2,10,1,8,1,1,0,2,0,6,0
2435,54.0,2.0,2,1,2,0,0,1,10,2,11,0,6,1,1,0,1,0,3,1
2436,20.0,1.0,3,1,0,1,4,0,7,2,5,0,6,1,1,2,2,0,6,0
2437,56.0,3.0,3,0,0,0,0,1,3,2,0,1,9,1,1,1,3,1,0,0
2438,30.0,1.0,2,0,0,0,3,1,1,2,10,0,11,1,1,0,0,0,6,0
2439,26.0,3.0,1,0,0,1,2,0,1,1,10,1,2,0,0,0,3,1,1,0
2440,18.0,2.0,1,1,1,0,3,1,8,0,9,1,4,1,1,0,3,1,1,0
2441,40.0,2.0,1,1,1,1,0,0,6,0,9,0,12,0,0,1,0,1,2,1
2442,49.0,3.0,0,0,1,1,3,1,0,0,1,0,10,0,0,3,3,0,2,1
2443,56.0,1.0,2,0,2,0,4,1,9,0,1,0,10,0,0,2,0,1,1,0
2444,38.0,1.0,1,0,1,0,3,0,8,0,7,1,6,0,0,0,1,0,5,0
2445,44.0,3.0,2,0,2,1,2,0,5,1,3,0,0,0,1,0,2,1,5,0
2446,27.0,2.0,1,0,1,0,3,0,4,2,11,0,5,0,0,1,1,1,6,0
2447,54.0,2.0,2,0,0,0,1,1,6,2,4,1,10,1,0,3,3,0,2,1
2448,52.0,2.0,0,1,0,0,3,1,2,2,11,0,5,1,0,1,2,1,4,0
2449,34.0,2.0,2,0,1,0,4,0,9,1,0,0,2,0,1,0,2,1,3,1
2450,40.0,1.0,1,0,1,0,0,0,6,0,0,0,2,0,0,3,1,1,0,0
2451,23.0,1.0,2,1,2,0,3,1,2,0,8,0,5,0,1,0,1,1,2,1
2452,33.0,3.0,2,0,2,1,0,0,9,1,8,0,9,0,0,0,0,0,3,1
2453,22.0,2.0,0,1,2,1,2,1,7,0,5,0,12,0,0,0,0,1,0,0
2454,34.0,1.0,2,1,1,0,0,1,3,1,6,1,11,1,1,0,3,0,6,0
2455,39.0,1.0,0,1,2,1,2,1,4,0,1,1,0,1,1,3,1,0,6,0
2456,48.0,2.0,2,1,2,1,2,1,4,1,0,1,10,0,0,2,1,0,2,1
2457,29.0,2.0,1,0,1,0,3,1,2,1,7,0,6,1,0,0,1,1,6,0
2458,24.0,1.0,3,1,1,1,3,1,9,2,6,1,0,1,0,0,2,0,0,0
2459,27.0,2.0,1,1,0,1,2,0,10,0,9,0,1,1,1,0,0,1,0,0
2460,50.0,1.0,1,1,1,1,0,0,3,2,11,1,2,1,1,0,0,1,6,0
2461,38.0,3.0,3,0,1,0,4,1,10,2,8,0,5,0,0,3,2,1,4,0
2462,55.0,2.0,2,0,0,1,4,0,5,2,10,0,4,1,1,1,2,0,3,1
2463,50.0,1.0,1,1,0,0,2,1,3,1,9,0,3,1,1,0,0,1,2,1
2464,39.0,1.0,0,0,2,0,1,1,10,0,0,0,7,1,1,1,2,0,4,0
2465,34.0,1.0,2,0,2,0,1,0,9,2,6,0,1,1,0,0,3,1,4,0
2466,37.0,2.0,2,0,0,0,1,0,10,0,8,1,5,1,0,0,2,1,1,0
2467,21.0,1.0,0,0,1,0,4,0,3,2,7,0,9,0,0,3,2,0,3,1
2468,20.0,2.0,2,1,2,1,3,0,2,0,9,0,3,1,0,1,1,1,6,0
2469,21.0,3.0,3,1,0,1,3,0,5,2,2,1,1,1,0,0,0,1,3,1
2470,57.0,3.0,3,1,2,1,3,0,5,1,5,1,10,1,1,0,1,1,3,1
2471,53.0,1.0,3,0,2,1,0,1,7,2,9,1,10,1,0,2,3,0,3,1
2472,48.0,2.0,3,0,1,1,2,0,4,2,11,1,2,0,1,0,3,0,1,0
2473,46.0,3.0,3,0,0,1,3,0,7,0,9,0,8,1,0,0,2,1,6,0
2474,56.0,2.0,3,1,1,1,1,1,9,1,7,1,1,1,1,0,0,0,4,0
2475,53.0,1.0,3,1,2,1,1,1,9,0,8,1,3,1,1,2,2,1,2,1
2476,38.0,2.0,1,1,1,0,3,1,0,1,10,1,13,0,0,0,1,0,3,1
2477,35.0,2.0,2,1,2,1,0,0,3,2,0,1,10,0,1,3,2,1,3,1
2478,43.0,2.0,0,1,0,1,4,1,3,2,9,1,1,1,0,0,0,1,4,0
2479,41.0,1.0,2,0,1,0,3,0,7,0,8,1,1,1,0,3,2,1,6,0
2480,46.0,3.0,0,0,2,1,1,0,5,2,11,1,5,1,1,3,1,1,2,1
2481,50.0,3.0,0,0,0,1,3,1,3,2,11,1,2,0,1,0,1,0,1,0
2482,48.0,3.0,3,0,0,0,0,0,10,0,8,1,6,0,1,1,0,0,0,0
2483,30.0,2.0,1,0,0,1,1,0,3,2,0,1,5,1,1,1,0,0,2,1
2484,54.0,3.0,0,1,1,0,0,1,1,2,0,0,2,0,0,3,0,0,0,0
2485,18.0,3.0,0,0,1,1,2,0,7,0,1,0,12,0,1,2,1,1,6,0
2486,34.0,2.0,3,1,1,1,1,0,2,2,7,0,13,0,0,2,1,1,5,0
2487,31.0,1.0,3,1,2,0,0,1,0,1,1,1,1,1,1,0,2,1,1,0
2488,42.0,3.0,0,0,1,0,2,0,8,1,4,1,8,1,1,3,2,1,6,0
2489,29.0,2.0,0,1,0,1,0,0,6,0,4,0,2,0,0,1,0,0,1,0
2490,28.0,3.0,1,1,0,1,0,1,7,1,2,1,11,1,1,0,0,0,3,1
2491,49.0,1.0,1,1,2,0,3,1,7,0,8,1,5,1,0,3,2,1,4,0
2492,60.0,1.0,2,1,2,0,1,0,5,1,5,1,3,0,0,3,3,1,5,0
2493,59.0,3.0,3,1,2,1,2,1,6,1,2,0,3,0,1,3,1,1,5,0
2494,31.0,3.0,0,0,0,1,1,1,3,0,1,0,11,1,0,3,1,0,3,1
2495,20.0,1.0,0,0,0,0,3,1,9,2,8,1,11,1,1,0,0,1,5,0
2496,49.0,1.0,2,0,2,1,0,0,0,1,2,1,10,1,0,2,2,1,6,0
2497,49.0,1.0,3,1,2,0,0,0,7,0,6,1,2,1,0,3,2,1,0,0
2498,35.0,3.0,0,1,1,0,2,0,1,1,1,1,1,0,1,3,2,0,2,1
2499,47.0,3.0,0,1,2,0,1,1,7,2,6,0,8,0,0,3,2,0,5,0
2500,21.0,3.0,0,1,0,1,1,1,0,0,4,1,13,1,0,3,0,1,2,1
2501,58.0,1.0,1,1,1,1,2,0,9,1,11,0,2,1,0,3,1,1,5,0
2502,41.0,1.0,0,0,1,0,1,1,1,1,10,0,4,1,0,2,0,0,3,1
2503,45.0,2.0,1,1,1,1,1,0,4,2,3,0,0,1,1,1,2,0,6,0
2504,40.0,2.0,0,0,1,0,3,1,9,2,3,1,6,0,1,3,0,1,4,0
2505,23.0,3.0,3,0,0,1,4,0,1,2,1,1,8,1,1,3,3,1,5,0
2506,29.0,3.0,1,1,2,1,0,1,1,0,10,1,10,1,1,3,1,0,3,1
2507,23.0,3.0,2,1,0,1,3,0,7,1,7,0,8,0,0,3,1,0,2,1
2508,55.0,1.0,0,0,1,0,3,0,2,0,10,1,7,0,0,0,3,0,5,0
2509,37.0,1.0,1,1,2,1,4,1,4,1,1,1,2,0,1,0,3,0,5,0
2510,38.0,1.0,1,0,2,1,2,1,10,2,7,1,4,1,1,1,1,1,5,0
2511,45.0,2.0,1,0,2,1,4,1,0,1,0,0,12,0,1,0,3,0,2,1
2512,37.0,2.0,2,1,2,1,2,1,2,0,3,1,2,0,0,1,3,0,4,0
2513,48.0,3.0,2,0,2,0,4,0,7,2,9,0,2,1,0,0,2,0,4,0
2514,25.0,1.0,0,1,1,0,1,1,5,1,3,0,5,0,0,2,0,1,6,0
2515,50.0,2.0,1,1,0,0,0,0,10,2,9,1,6,1,0,3,3,1,2,1
2516,34.0,1.0,3,0,2,1,1,1,9,2,6,0,10,1,0,0,2,0,1,0
2517,46.0,3.0,3,1,2,0,2,1,8,0,7,1,11,0,0,1,0,1,4,0
2518,27.0,1.0,0,0,1,0,2,1,5,0,6,0,7,0,1,1,1,0,6,0
